"","rules","support","confidence","lift"
"208","{Seasons=0.33,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0} => {diagnosis=O}",0.01,1,8.33333333333333
"209","{Seasons=0.33,Childish disease=1,Accident/trauma=0,Surgeries=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"210","{Seasons=0.33,Childish disease=1,Surgeries=1,fevers in past year=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"211","{Seasons=0.33,Age=30-36,Accident/trauma=0,fevers in past year=0,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"212","{Seasons=0.33,Accident/trauma=0,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"213","{Seasons=0.33,Childish disease=1,Accident/trauma=0,fevers in past year=0,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"214","{Seasons=1,Age=30-36,Surgeries=1,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"215","{Seasons=1,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"216","{Seasons=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"217","{Seasons=1,Surgeries=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"218","{Seasons=1,Childish disease=1,Surgeries=1,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"219","{Seasons=1,Age=30-36,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"220","{Seasons=1,Age=30-36,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"221","{Seasons=1,Age=30-36,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"222","{Seasons=1,Age=30-36,Childish disease=1,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"223","{Seasons=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"224","{Seasons=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"225","{Seasons=1,Childish disease=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"226","{Seasons=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"227","{Seasons=1,Childish disease=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"228","{Seasons=1,Childish disease=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"229","{Seasons=1,Age=30-36,Surgeries=1,fevers in past year=-1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"230","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"231","{Seasons=1,Age=30-36,Surgeries=1,fevers in past year=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"232","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"233","{Seasons=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"234","{Seasons=1,Surgeries=1,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"235","{Seasons=1,Childish disease=1,Surgeries=1,fevers in past year=-1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"236","{Seasons=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"237","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"238","{Seasons=1,Childish disease=1,Surgeries=1,fevers in past year=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"239","{Seasons=1,Age=30-36,Accident/trauma=0,fevers in past year=-1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"240","{Seasons=1,Age=30-36,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"241","{Seasons=1,Age=30-36,Childish disease=1,fevers in past year=-1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"242","{Seasons=1,Age=30-36,Accident/trauma=0,fevers in past year=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"243","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"244","{Seasons=1,Accident/trauma=0,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"245","{Seasons=1,Childish disease=1,Accident/trauma=0,fevers in past year=-1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"246","{Seasons=1,Childish disease=1,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"247","{Seasons=1,Childish disease=1,Accident/trauma=0,fevers in past year=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"248","{Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"249","{Age=30-36,Surgeries=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"250","{Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"251","{Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"252","{Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"253","{Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"254","{Childish disease=1,Surgeries=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"255","{Age=30-36,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"256","{Age=30-36,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"257","{Age=30-36,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"258","{Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"259","{Age=30-36,Childish disease=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"260","{Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"261","{Childish disease=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"262","{Childish disease=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"263","{Childish disease=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"264","{Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=-1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"265","{Age=30-36,Surgeries=1,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"266","{Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"267","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"268","{Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"269","{Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=-1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"270","{Age=30-36,Childish disease=1,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"271","{Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"272","{Seasons=-1,Childish disease=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"273","{Seasons=-1,Age=30-36,Childish disease=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"274","{Seasons=-1,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"275","{Seasons=-1,Childish disease=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"276","{Seasons=-1,Childish disease=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"277","{Seasons=1,Childish disease=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"278","{Seasons=1,Age=30-36,Childish disease=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"279","{Seasons=1,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"280","{Seasons=1,Childish disease=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"281","{Seasons=1,Childish disease=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"282","{Age=30-36,Childish disease=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.02,1,8.33333333333333
"283","{Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.02,1,8.33333333333333
"284","{Childish disease=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.02,1,8.33333333333333
"285","{Childish disease=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"286","{Age=30-36,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.02,1,8.33333333333333
"287","{Age=30-36,Childish disease=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.02,1,8.33333333333333
"288","{Age=30-36,Childish disease=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"289","{Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.02,1,8.33333333333333
"290","{Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"291","{Childish disease=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"292","{Seasons=-1,Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"293","{Seasons=-1,Age=30-36,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"294","{Seasons=-1,Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"295","{Seasons=-1,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"296","{Seasons=1,Age=30-36,Childish disease=0,Surgeries=1,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"297","{Seasons=1,Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"298","{Seasons=1,Childish disease=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"299","{Seasons=1,Childish disease=0,Surgeries=1,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"300","{Seasons=1,Age=30-36,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"301","{Seasons=1,Age=30-36,Childish disease=0,fevers in past year=0,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"302","{Seasons=1,Age=30-36,Childish disease=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"303","{Seasons=1,Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"304","{Seasons=1,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"305","{Seasons=1,Childish disease=0,fevers in past year=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"306","{Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6} => {diagnosis=O}",0.02,1,8.33333333333333
"307","{Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6} => {diagnosis=O}",0.02,1,8.33333333333333
"308","{Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"309","{Age=30-36,Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6} => {diagnosis=O}",0.02,1,8.33333333333333
"310","{Age=30-36,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"311","{Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"312","{Seasons=-1,Age=30-36,Childish disease=0,Surgeries=1,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"313","{Seasons=-1,Childish disease=0,Accident/trauma=0,Surgeries=1,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"314","{Seasons=-1,Childish disease=0,Surgeries=1,fevers in past year=0,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"315","{Seasons=-1,Childish disease=0,Surgeries=1,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"316","{Seasons=-1,Age=30-36,Childish disease=0,Accident/trauma=0,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"317","{Seasons=-1,Age=30-36,Childish disease=0,fevers in past year=0,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"318","{Seasons=-1,Age=30-36,Childish disease=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"319","{Seasons=-1,Childish disease=0,Accident/trauma=0,fevers in past year=0,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"320","{Seasons=-1,Childish disease=0,Accident/trauma=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"321","{Seasons=-1,Childish disease=0,fevers in past year=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"322","{Seasons=1,Age=30-36,Childish disease=0,Surgeries=1,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"323","{Seasons=1,Childish disease=0,Accident/trauma=0,Surgeries=1,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"324","{Seasons=1,Childish disease=0,Surgeries=1,fevers in past year=0,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"325","{Seasons=1,Childish disease=0,Surgeries=1,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"326","{Seasons=1,Age=30-36,Childish disease=0,Accident/trauma=0,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"327","{Seasons=1,Age=30-36,Childish disease=0,fevers in past year=0,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"328","{Seasons=1,Age=30-36,Childish disease=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"329","{Seasons=1,Childish disease=0,Accident/trauma=0,fevers in past year=0,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"330","{Seasons=1,Childish disease=0,Accident/trauma=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"331","{Seasons=1,Childish disease=0,fevers in past year=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"332","{Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,smoking habbit=0} => {diagnosis=O}",0.02,1,8.33333333333333
"333","{Age=30-36,Childish disease=0,Surgeries=1,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"334","{Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=0} => {diagnosis=O}",0.02,1,8.33333333333333
"335","{Childish disease=0,Accident/trauma=0,Surgeries=1,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"336","{Childish disease=0,Surgeries=1,fevers in past year=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"337","{Age=30-36,Childish disease=0,Accident/trauma=0,fevers in past year=0,smoking habbit=0} => {diagnosis=O}",0.02,1,8.33333333333333
"338","{Age=30-36,Childish disease=0,Accident/trauma=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"339","{Age=30-36,Childish disease=0,fevers in past year=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
